"","Plot","DATE","minHrlyTemp","maxHrlyTemp","minHrlyRH","maxHrlyRH","meanHrlyRH"
"1073",1303,"2015-12-09",12.775,14.242,100,100,100
"1074",1303,"2015-12-10",6.737,14.002,83.766,100,98.08
"1075",1303,"2015-12-11",4.792,11.977,87.997,100,97.777625
"1076",1303,"2015-12-12",4.141,10.492,80.171,100,95.4283541666667
"1077",1303,"2015-12-13",2.877,11.175,90.291,100,99.0848958333333
"1078",1303,"2015-12-14",1.67,12.268,55.111,100,86.11075
"1079",1303,"2015-12-15",2.289,13.786,27.177,96.491,56.7773541666667
"1080",1303,"2015-12-16",3.354,13.353,47.732,85.114,70.7449375
"1081",1303,"2015-12-17",5.179,9.829,79.704,100,90.9836041666667
"1082",1303,"2015-12-18",8.469,10.222,97.163,100,99.6742083333333
"1083",1303,"2015-12-19",3.221,11.904,76.84,100,94.2845625
"1084",1303,"2015-12-20",2.77,8.419,93.055,100,99.0890625
"1085",1303,"2015-12-21",7.67,12.654,100,100,100
"1086",1303,"2015-12-22",6.357,15.366,84.298,100,94.9224791666667
"1087",1303,"2015-12-23",3.906,12.195,55.026,96.628,82.0546666666667
"1088",1303,"2015-12-24",1.317,7.92,85.873,100,98.1098333333333
"1089",1303,"2015-12-25",1.017,9.756,66.748,100,88.682125
"1090",1303,"2015-12-26",2.396,13.377,28.193,82.669,55.8034166666667
"1091",1303,"2015-12-27",0.246,7.72,47.806,94.342,68.514375
"1092",1303,"2015-12-28",0.384,9.977,75.887,100,91.3598958333333
"1093",1303,"2015-12-29",1.48,12.485,38.99,94.353,73.5607083333333
"1094",1303,"2015-12-30",2.021,6.889,80.023,97.376,89.2044375
"1095",1303,"2015-12-31",1.017,12.437,40.419,97.218,63.014125
"1096",1304,"2015-01-01",39.97,57.679,15.145,74.407,42.4336458333333
"1097",1304,"2015-01-02",37.035,56.295,47.102,76.242,66.4097708333333
"1098",1304,"2015-01-03",39.454,58.152,47.029,85.231,69.5270416666667
"1099",1304,"2015-01-04",40.251,60.69,47.736,79.232,66.2128958333333
"1100",1304,"2015-01-05",44.355,63.648,51.707,79.937,67.2623958333333
"1101",1304,"2015-01-06",48.805,73.861,30.624,70.467,57.5595625
"1102",1304,"2015-01-07",52.772,79.524,27.217,66.729,48.3558958333333
"1103",1304,"2015-01-08",51.501,65.23,48.457,77.362,65.5629166666667
"1104",1304,"2015-01-09",51.413,66.943,49.222,80.383,68.5565208333333
"1105",1304,"2015-01-10",47.512,60.861,66.801,94.244,83.1335208333333
"1106",1304,"2015-01-11",46.526,62.062,61.557,96.677,84.2966041666667
"1107",1304,"2015-01-12",47.334,68.484,48.941,89.025,77.6631666666667
"1108",1304,"2015-01-13",48.272,72.178,30.128,87.912,55.8257083333333
"1109",1304,"2015-01-14",45.082,65.701,43.467,92.64,69.5321458333333
"1110",1304,"2015-01-15",44.764,56.599,72.562,91.985,83.6845833333333
"1111",1304,"2015-01-16",47.512,55.429,74.961,100,94.5337916666667
"1112",1304,"2015-01-17",49.825,56.035,100,100,100
"1113",1304,"2015-01-18",50.047,60.217,94.13,100,99.5283541666667
"1114",1304,"2015-01-19",48.762,65.872,62.27,100,90.135125
"1115",1304,"2015-01-20",44.991,64.332,50.685,98.971,84.1920416666667
"1116",1304,"2015-01-21",44.31,65.788,49.513,86.692,71.7902708333333
"1117",1304,"2015-01-22",42.708,64.288,54.701,97.231,82.315625
"1118",1304,"2015-01-23",48.45,76.942,30.94,88.753,54.6387916666667
"1119",1304,"2015-01-24",53.515,78.251,32.89,75.937,49.1548333333333
"1120",1304,"2015-01-25",43.259,70.286,51.784,95.439,70.2636458333333
"1121",1304,"2015-01-26",51.148,72.912,45.276,78.627,62.21125
"1122",1304,"2015-01-27",53.298,61.761,65.305,81.922,73.9968541666667
"1123",1304,"2015-01-28",52.203,71.533,43.698,83.694,68.1237291666667
"1124",1304,"2015-01-29",49.825,72.093,37.376,77.643,62.5294375
"1125",1304,"2015-01-30",48.628,74.511,32.709,84.924,63.6152708333333
"1126",1304,"2015-01-31",54.995,81.199,15.102,44.435,27.0572708333333
"1127",1304,"2015-02-01",53.865,71.92,34.538,73.753,48.9832083333333
"1128",1304,"2015-02-02",51.721,71.533,50.188,91.385,73.3670625
"1129",1304,"2015-02-03",52.772,71.964,57.287,95.234,80.9554583333333
"1130",1304,"2015-02-04",50.709,68.999,54.182,93.16,83.5649375
"1131",1304,"2015-02-05",51.413,60.561,74.329,91.892,85.1432708333333
"1132",1304,"2015-02-06",52.817,58.066,88.573,100,97.1301458333333
"1133",1304,"2015-02-07",54.473,63.347,84.642,100,97.2627708333333
"1134",1304,"2015-02-08",53.078,61.333,92.3,100,97.7468541666667
"1135",1304,"2015-02-09",48.227,64.288,62.149,100,91.7566041666667
"1136",1304,"2015-02-10",42.202,63.604,50.747,97.687,81.6323125
"1137",1304,"2015-02-11",46.886,69.858,49.055,83.207,66.5305833333333
"1138",1304,"2015-02-12",52.992,74.338,39.579,82.642,60.7905
"1139",1304,"2015-02-13",54.648,76.593,41.049,76.259,58.5803958333333
"1140",1304,"2015-02-14",54.037,78.514,36.062,77.181,62.7442083333333
"1141",1304,"2015-02-15",57.549,81.023,32.276,78.685,56.3011875
"1142",1304,"2015-02-16",50.356,76.55,43.976,94.648,67.2291041666667
"1143",1304,"2015-02-17",46.346,51.062,97.039,100,99.4204791666667
"1144",1304,"2015-02-18",48.672,67.456,64.829,100,91.3296458333333
"1145",1304,"2015-02-19",46.211,65.745,69.662,100,92.6251875
"1146",1304,"2015-02-20",45.986,69.514,47.575,100,84.5920833333333
"1147",1304,"2015-02-21",46.661,71.19,38.504,96.939,64.607875
"1148",1304,"2015-02-22",46.841,67.757,25.904,75.106,36.1580416666667
"1149",1304,"2015-02-23",46.256,64.288,17.115,29.827,22.7063541666667
"1150",1304,"2015-02-24",45.082,72.221,15.601,65.795,33.2180416666667
"1151",1304,"2015-02-25",45.444,71.06,30.292,80.031,59.9514583333333
"1152",1304,"2015-02-26",49.561,74.64,37.192,84.597,64.3200833333333
"1153",1304,"2015-02-27",45.172,62.148,50.364,94.182,76.0875833333333
"1154",1304,"2015-02-28",40.158,63.604,41.351,95.515,76.7044791666667
"1155",1304,"2015-03-01",43.671,70.243,26.912,76.407,57.7041875
"1156",1304,"2015-03-02",44.582,63.09,48.284,94.103,72.9645833333333
"1157",1304,"2015-03-03",45.761,67.028,44.064,81.121,66.3455625
"1158",1304,"2015-03-04",44.445,68.999,34.401,73.937,53.7517708333333
"1159",1304,"2015-03-05",48.182,72.307,27.214,62.83,49.5152916666667
"1160",1304,"2015-03-06",49.561,75.767,26.654,65.912,51.186375
"1161",1304,"2015-03-07",53.82,77.16,32.38,63.98,46.5321458333333
"1162",1304,"2015-03-08",50.974,75.376,38.68,80.185,59.5725217391304
"1163",1304,"2015-03-09",46.974,73.645,42.56,94.449,69.5033958333333
"1164",1304,"2015-03-10",50.135,66.173,51.417,96.748,75.83825
"1165",1304,"2015-03-11",49.428,61.205,66.484,97.24,86.6816666666667
"1166",1304,"2015-03-12",49.294,75.074,39.582,98.559,74.8679375
"1167",1304,"2015-03-13",55.342,74.856,50.889,82.367,67.8434375
"1168",1304,"2015-03-14",59.486,82.841,31.522,73.734,59.4167291666667
"1169",1304,"2015-03-15",55.992,66.301,39.66,78.196,57.1452083333333
"1170",1304,"2015-03-16",54.82,63.133,65.231,86.023,77.9251666666667
"1171",1304,"2015-03-17",46.346,71.404,38.942,98.55,73.21025
"1172",1304,"2015-03-18",47.647,73.904,39.697,83.434,61.3761666666667
"1173",1304,"2015-03-19",51.633,78.69,34.289,75.194,56.4471458333333
"1174",1304,"2015-03-20",51.984,69.901,31.039,83.159,58.4671041666667
"1175",1304,"2015-03-21",50.18,69.771,44.224,96.159,75.31275
"1176",1304,"2015-03-22",49.028,64.589,58.017,99.882,85.3251666666667
"1177",1304,"2015-03-23",47.647,61.119,56.782,100,81.0233333333333
"1178",1304,"2015-03-24",47.691,64.503,59.246,100,83.7928333333333
"1179",1304,"2015-03-25",47.871,75.81,41.263,95.045,71.6719166666667
"1180",1304,"2015-03-26",55.906,81.597,44.207,84.738,62.5440833333333
"1181",1304,"2015-03-27",52.554,72.48,54.999,90.159,72.9621666666667
"1182",1304,"2015-03-28",50.223,80.89,20.169,90.446,59.1585625
"1183",1304,"2015-03-29",49.87,79.48,29.504,80.081,53.7808541666667
"1184",1304,"2015-03-30",51.633,75.117,46.652,76.722,60.7599791666667
"1185",1304,"2015-03-31",47.826,68.27,26.111,88.26,61.32275
"1186",1304,"2015-04-01",43.488,66.043,29.258,70.014,54.3336666666667
"1187",1304,"2015-04-02",42.984,70.543,19.254,71.673,46.6827083333333
"1188",1304,"2015-04-03",44.809,72.05,21.869,73.821,52.5174166666667
"1189",1304,"2015-04-04",43.259,65.23,27.352,80.19,58.7782083333333
"1190",1304,"2015-04-05",42.156,55.733,53.294,96.303,76.6085
"1191",1304,"2015-04-06",41.23,57.074,55.692,96.133,78.8069166666667
"1192",1304,"2015-04-07",40.764,51.413,83.328,100,97.099625
"1193",1304,"2015-04-08",40.111,58.798,57.852,100,83.9822708333333
"1194",1304,"2015-04-09",44.173,66.429,50.84,97.153,74.8774583333333
"1195",1304,"2015-04-10",47.019,67.543,25.18,80.15,56.704
"1196",1304,"2015-04-11",47.871,70.502,43.706,83.967,57.09425
"1197",1304,"2015-04-12",48.45,75.853,35.667,92.119,63.8627291666667
"1198",1304,"2015-04-13",43.853,67.586,50.52,96.618,73.8140833333333
"1199",1304,"2015-04-14",40.532,64.332,29.597,76.522,55.1806875
"1200",1304,"2015-04-15",46.076,76.203,17.535,67.552,35.8659583333333
"1201",1304,"2015-04-16",57.117,80.492,16.029,33.315,26.1872083333333
"1202",1304,"2015-04-17",55.949,76.246,22.601,52.326,38.3995208333333
"1203",1304,"2015-04-18",43.763,76.332,45.985,91.673,66.9612916666667
"1204",1304,"2015-04-19",44.31,70.587,57.681,97.967,81.9881458333333
"1205",1304,"2015-04-20",47.871,66.643,65.393,100,90.5890625
"1206",1304,"2015-04-21",47.826,55.429,87.428,100,97.887875
"1207",1304,"2015-04-22",49.249,68.913,64.444,100,85.7011875
"1208",1304,"2015-04-23",45.806,69.858,56.674,99.161,76.0559166666667
"1209",1304,"2015-04-24",46.526,67.456,39.48,99.877,72.0083958333333
"1210",1304,"2015-04-25",47.602,66.13,46.045,100,81.4673333333333
"1211",1304,"2015-04-26",45.624,74.597,40.361,81.804,63.4346041666667
"1212",1304,"2015-04-27",53.253,84.99,29.385,82.512,53.4851458333333
"1213",1304,"2015-04-28",49.249,75.81,41.475,93.804,69.723875
"1214",1304,"2015-04-29",48.493,76.289,44.448,94.699,67.1536875
"1215",1304,"2015-04-30",57.979,87.894,15.626,63.617,33.4257083333333
"1216",1304,"2015-05-01",48.717,81.066,33.195,91.774,46.208625
"1217",1304,"2015-05-02",47.019,71.533,48.338,100,81.6521666666667
"1218",1304,"2015-05-03",46.526,61.633,70.705,100,92.3521458333333
"1219",1304,"2015-05-04",45.624,67.114,62.299,100,88.1899791666667
"1220",1304,"2015-05-05",44.809,71.103,48.481,93.844,71.2005625
"1221",1304,"2015-05-06",45.399,75.117,34.121,81.61,58.595375
"1222",1304,"2015-05-07",48.583,70.416,26.83,67.836,44.755375
"1223",1304,"2015-05-08",46.436,70.459,51.023,94.614,68.9420625
"1224",1304,"2015-05-09",46.031,69.685,54.35,98.287,82.5282291666667
"1225",1304,"2015-05-10",45.534,69.858,54.223,100,80.6706666666667
"1226",1304,"2015-05-11",46.346,70.887,37.666,94.902,69.8685625
"1227",1304,"2015-05-12",44.082,68.056,31.57,79.461,59.0690833333333
"1228",1304,"2015-05-13",44.173,63.176,48.825,93.211,72.7197708333333
"1229",1304,"2015-05-14",47.602,63.689,52.342,95.8,77.4676458333333
"1230",1304,"2015-05-15",45.172,70.115,49.244,100,77.7922916666667
"1231",1304,"2015-05-16",46.796,69.858,54.753,94.113,76.9405
"1232",1304,"2015-05-17",47.512,65.658,60.873,96.261,81.5629375
"1233",1304,"2015-05-18",46.616,67.285,58.957,98.684,81.4534583333333
"1234",1304,"2015-05-19",46.931,69.514,58.937,100,85.4956875
"1235",1304,"2015-05-20",46.481,66.686,63.01,99.121,85.9566041666667
"1236",1304,"2015-05-21",49.914,65.829,66.684,100,87.8925416666667
"1237",1304,"2015-05-22",50.445,70.759,58.601,98.247,81.2266666666667
"1238",1304,"2015-05-23",49.604,73.645,52.206,97.664,79.0820208333333
"1239",1304,"2015-05-24",49.294,72.997,53.661,96.094,76.8799375
"1240",1304,"2015-05-25",47.914,67.028,62.171,100,87.316375
"1241",1304,"2015-05-26",46.481,67.671,61.205,100,88.31275
"1242",1304,"2015-05-27",48.227,70.974,56.599,100,85.5922708333333
"1243",1304,"2015-05-28",46.256,75.898,49.939,100,80.0032083333333
"1244",1304,"2015-05-29",44.946,78.251,46.936,99.917,77.1234166666667
"1245",1304,"2015-05-30",45.444,77.684,48.408,100,79.9033958333333
"1246",1304,"2015-05-31",46.661,67.543,57.034,100,88.5560416666667
"1247",1304,"2015-06-01",49.825,65.273,68.893,99.495,88.7990833333333
"1248",1304,"2015-06-02",50.797,78.559,41.072,99.761,71.9521458333333
"1249",1304,"2015-06-03",51.413,75.551,40.658,85.873,66.0246875
"1250",1304,"2015-06-04",51.501,79.392,39.909,89.2,64.9314791666667
"1251",1304,"2015-06-05",53.733,80.757,40.982,87.03,66.79325
"1252",1304,"2015-06-06",48.227,70.93,59.855,98.247,81.1331041666667
"1253",1304,"2015-06-07",51.809,84.677,41.672,100,69.3397291666667
"1254",1304,"2015-06-08",65.102,97.257,27.159,68.43,46.1255208333333
"1255",1304,"2015-06-09",54.255,85.577,34.592,91.187,62.4649583333333
"1256",1304,"2015-06-10",57.722,79.831,53.376,93.385,75.6446041666667
"1257",1304,"2015-06-11",57.679,86.981,43.211,92.097,65.2501458333333
"1258",1304,"2015-06-12",58.626,91.963,29.314,82.342,58.4346666666667
"1259",1304,"2015-06-13",51.501,82.263,45.62,95.035,73.7658333333333
"1260",1304,"2015-06-14",48.004,72.221,53.837,100,82.6308958333333
"1261",1304,"2015-06-15",47.557,79.7,44.765,100,75.1848125
"1262",1304,"2015-06-16",51.94,84.004,32.717,90.551,60.4307916666667
"1263",1304,"2015-06-17",55.342,88.396,25.11,80.423,53.9131666666667
"1264",1304,"2015-06-18",53.559,83.467,26.107,80.424,49.3197083333333
"1265",1304,"2015-06-19",54.82,88.214,23.922,57.938,40.414375
"1266",1304,"2015-06-20",51.589,86.164,28.128,85.752,50.1208125
"1267",1304,"2015-06-21",48.983,72.007,51.237,99.133,76.7686666666667
"1268",1304,"2015-06-22",50.002,79.084,39.552,90.007,65.8748541666667
"1269",1304,"2015-06-23",56.122,88.81,27.401,73.006,45.6881041666667
"1270",1304,"2015-06-24",56.944,89.546,27.595,74.015,45.2530833333333
"1271",1304,"2015-06-25",64.546,92.997,30.185,59.052,44.3792291666667
"1272",1304,"2015-06-26",56.685,89.362,23.798,81.799,45.6612083333333
"1273",1304,"2015-06-27",52.554,77.77,50.171,98.598,81.0815625
"1274",1304,"2015-06-28",55.776,77.292,51.344,99.318,79.0783333333333
"1275",1304,"2015-06-29",53.298,87.71,33.695,100,66.257
"1276",1304,"2015-06-30",65.574,100.108,20.326,68.013,41.2658958333333
"1277",1304,"2015-07-01",65.829,89.638,17.37,56.029,35.1064375
"1278",1304,"2015-07-02",58.066,82.665,44.472,88.792,63.8041875
"1279",1304,"2015-07-03",55.647,84.137,44.397,95.848,71.9115208333333
"1280",1304,"2015-07-04",54.516,85.487,41.457,98.153,74.4034583333333
"1281",1304,"2015-07-05",53.733,72.739,62.695,100,85.961875
"1282",1304,"2015-07-06",53.733,82.308,44.808,100,78.1366041666667
"1283",1304,"2015-07-07",55.733,78.076,51.022,95.912,75.81875
"1284",1304,"2015-07-08",52.947,74.12,56.059,98.963,81.1166666666667
"1285",1304,"2015-07-09",55.125,59.272,93.167,100,98.2233125
"1286",1304,"2015-07-10",55.299,65.487,83.75,100,94.6512916666667
"1287",1304,"2015-07-11",57.074,76.986,50.298,98.197,80.4558125
"1288",1304,"2015-07-12",55.081,78.865,47.751,96.428,75.9574375
"1289",1304,"2015-07-13",55.168,84.182,42.916,97.014,69.6205208333333
"1290",1304,"2015-07-14",55.776,84.677,40.612,92.533,66.9062708333333
"1291",1304,"2015-07-15",55.776,86.164,39.207,98.162,70.057625
"1292",1304,"2015-07-16",52.16,80.316,49.358,99.579,77.8551875
"1293",1304,"2015-07-17",55.125,83.556,38.255,100,76.3448125
"1294",1304,"2015-07-18",53.733,80.272,42.167,98.456,73.7311041666667
"1295",1304,"2015-07-19",57.893,90.471,30.904,84.154,56.9688333333333
"1296",1304,"2015-07-20",59.014,90.612,39.646,86.217,61.7465208333333
"1297",1304,"2015-07-21",54.387,82.62,44.698,98.388,74.8875833333333
"1298",1304,"2015-07-22",51.809,78.69,41.759,99.572,76.5452291666667
"1299",1304,"2015-07-23",52.992,79.92,40.922,98.91,74.3928958333333
"1300",1304,"2015-07-24",52.466,81.864,37.091,94.724,66.89925
"1301",1304,"2015-07-25",53.602,82.13,38.272,92.805,67.6809791666667
"1302",1304,"2015-07-26",50.841,85.172,32.468,98.952,64.0995625
"1303",1304,"2015-07-27",59.83,89.638,25.247,66.335,42.6615416666667
"1304",1304,"2015-07-28",69.514,98.823,15.601,43.826,29.4926875
"1305",1304,"2015-07-29",58.541,96.337,18.483,84.778,38.6627708333333
"1306",1304,"2015-07-30",56.426,89.132,35.193,99.388,73.37625
"1307",1304,"2015-07-31",56.208,78.121,55.035,99.421,82.3201458333333
"1308",1304,"2015-08-01",55.256,82.218,40.926,100,79.3431666666667
"1309",1304,"2015-08-02",57.074,81.554,47.809,100,79.9360833333333
"1310",1304,"2015-08-03",55.213,80.58,44.173,99.723,78.6474166666667
"1311",1304,"2015-08-04",53.645,70.587,64.711,97.678,85.8996041666667
"1312",1304,"2015-08-05",55.038,86.029,42.846,98.789,71.5835625
"1313",1304,"2015-08-06",58.195,90.379,32.922,83.78,60.3176666666667
"1314",1304,"2015-08-07",55.299,78.427,47.592,95.855,77.399625
"1315",1304,"2015-08-08",55.125,80.316,47.723,100,75.6790208333333
"1316",1304,"2015-08-09",57.074,88.579,30.941,85.108,57.8072291666667
"1317",1304,"2015-08-10",57.333,87.528,34.049,81.519,61.7908125
"1318",1304,"2015-08-11",55.515,80.845,40.041,92.573,70.0145
"1319",1304,"2015-08-12",50.4,81.864,34.664,99.423,69.7892708333333
"1320",1304,"2015-08-13",56.165,81.597,38.242,100,74.736875
"1321",1304,"2015-08-14",54.865,88.488,29.764,95.446,64.4199791666667
"1322",1304,"2015-08-15",63.347,95.662,20.356,69.822,41.7044791666667
"1323",1304,"2015-08-16",74.077,102.722,12.759,38.437,25.893125
"1324",1304,"2015-08-17",56.34,98.676,16.783,81.92,35.5479583333333
"1325",1304,"2015-08-18",53.472,80.537,45.278,100,80.5290625
"1326",1304,"2015-08-19",53.951,79.041,49.625,100,85.0845208333333
"1327",1304,"2015-08-20",55.256,78.296,50.974,100,86.1413125
"1328",1304,"2015-08-21",53.82,78.251,50.436,100,85.6312291666667
"1329",1304,"2015-08-22",53.776,78.471,53.524,100,86.7889791666667
"1330",1304,"2015-08-23",55.256,76.028,52.327,100,82.8823333333333
"1331",1304,"2015-08-24",54.865,83.021,37.789,100,77.000625
"1332",1304,"2015-08-25",52.335,86.844,24.129,100,72.4534791666667
"1333",1304,"2015-08-26",51.017,90.424,17.961,99.516,56.7596458333333
"1334",1304,"2015-08-27",64.375,95.04,21.383,46.367,33.1456041666667
"1335",1304,"2015-08-28",NA,NA,NA,NA,NA
"1336",1304,"2015-08-29",15.008,26.28,32.566,100,75.6550416666667
"1337",1304,"2015-08-30",13.473,30.192,32.165,95.323,64.8056666666667
"1338",1304,"2015-08-31",14.84,30.95,29.355,79.259,52.9743333333333
"1339",1304,"2015-09-01",15.127,29.69,38.534,83.431,61.6054375
"1340",1304,"2015-09-02",12.001,27.481,39.833,92.133,68.7103541666667
"1341",1304,"2015-09-03",12.001,27.014,36.29,86.969,59.9399791666667
"1342",1304,"2015-09-04",10.247,26.695,23.304,77.506,52.6703125
"1343",1304,"2015-09-05",10.98,28.965,17.621,72.351,44.5069791666667
"1344",1304,"2015-09-06",15.342,31.663,13.663,44.157,28.241625
"1345",1304,"2015-09-07",19.555,35.049,13.452,28.193,22.008
"1346",1304,"2015-09-08",21.891,37.288,10.631,27.4,20.2112708333333
"1347",1304,"2015-09-09",24.195,38.756,10.01,23.183,17.7866666666667
"1348",1304,"2015-09-10",23.28,38.254,9.417,28.31,20.6108333333333
"1349",1304,"2015-09-11",19.912,37.069,11.302,32.163,21.4559583333333
"1350",1304,"2015-09-12",14.218,29.04,19.689,75.602,42.7493333333333
"1351",1304,"2015-09-13",13.016,32.355,30.707,93.376,56.1929166666667
"1352",1304,"2015-09-14",12.485,16.249,90.561,100,97.8934791666667
"1353",1304,"2015-09-15",10.98,21.223,34.6,100,68.5609583333333
"1354",1304,"2015-09-16",10.1,16.249,76.329,100,94.0368125
"1355",1304,"2015-09-17",12.122,24.267,50.526,100,84.3058125
"1356",1304,"2015-09-18",12.582,28.841,31.326,94.557,66.3313125
"1357",1304,"2015-09-19",15.891,33.73,22.35,75.625,48.0856666666667
"1358",1304,"2015-09-20",22.537,36.092,13.053,47.181,32.3846666666667
"1359",1304,"2015-09-21",21.151,37.206,16.542,51.494,32.3568125
"1360",1304,"2015-09-22",11.273,24.46,48.545,95.47,72.8207083333333
"1361",1304,"2015-09-23",11.005,31.077,25.334,93.823,57.5977916666667
"1362",1304,"2015-09-24",17.034,35.049,17.086,60.453,38.7545208333333
"1363",1304,"2015-09-25",17.819,32.872,21.042,49.485,35.0202291666667
"1364",1304,"2015-09-26",16.368,32.227,26.598,59.415,45.8100208333333
"1365",1304,"2015-09-27",16.701,30.748,29.888,65.78,50.926
"1366",1304,"2015-09-28",10.59,25.841,34.62,95.869,61.764375
"1367",1304,"2015-09-29",9.632,23.04,43.595,97.765,77.2937916666667
"1368",1304,"2015-09-30",10.443,20.436,58.599,93.428,77.9023333333333
"1369",1304,"2015-10-01",13.978,24.557,47.271,88.781,72.1145
"1370",1304,"2015-10-02",13.93,30.697,29.678,81.053,54.6394375
"1371",1304,"2015-10-03",15.581,27.924,29.716,61.888,46.3829791666667
"1372",1304,"2015-10-04",15.414,28.916,25.062,68.708,47.8854583333333
"1373",1304,"2015-10-05",12.968,26.426,43.49,95.944,77.4310208333333
"1374",1304,"2015-10-06",13.137,26.207,48.209,95.874,79.49875
"1375",1304,"2015-10-07",11.516,27.727,44.899,99.594,74.4589375
"1376",1304,"2015-10-08",16.939,30.95,20.789,73.305,46.6756875
"1377",1304,"2015-10-09",16.249,31.026,22.676,71.298,46.1745625
"1378",1304,"2015-10-10",14.697,28.468,47.052,88.029,69.8108958333333
"1379",1304,"2015-10-11",13.834,29.69,36.113,90.508,63.5155
"1380",1304,"2015-10-12",17.938,33.966,25.768,62.907,43.6451041666667
"1381",1304,"2015-10-13",20.746,35.235,19.027,48.568,34.7007083333333
"1382",1304,"2015-10-14",17.701,31.612,15.373,57.228,41.34425
"1383",1304,"2015-10-15",13.353,28.617,23.158,92.4,56.80725
"1384",1304,"2015-10-16",12.05,28.196,37.531,99.308,78.3068125
"1385",1304,"2015-10-17",11.807,21.581,65.546,96.169,87.4007916666667
"1386",1304,"2015-10-18",11.565,23.857,48.074,98.667,82.0195208333333
"1387",1304,"2015-10-19",11.904,24.629,40.935,96.893,74.8727291666667
"1388",1304,"2015-10-20",13.305,29.515,19.64,91.03,46.418375
"1389",1304,"2015-10-21",17.677,29.916,19.791,47.08,34.3863333333333
"1390",1304,"2015-10-22",14.577,28.196,29.734,60.634,47.2631041666667
"1391",1304,"2015-10-23",15.986,25.065,33.171,56.889,45.1220833333333
"1392",1304,"2015-10-24",14.745,26.231,20.775,59.238,39.5232291666667
"1393",1304,"2015-10-25",11.904,24.46,29.747,84.439,60.7279166666667
"1394",1304,"2015-10-26",11.005,27.136,27.016,97.954,61.816375
"1395",1304,"2015-10-27",14.625,20.317,30.976,70.049,46.9849166666667
"1396",1304,"2015-10-28",13.04,22.848,46.008,99.166,77.5914791666667
"1397",1304,"2015-10-29",10.761,26.329,26.731,86.438,60.733
"1398",1304,"2015-10-30",13.233,30.243,21.442,69.069,48.20725
"1399",1304,"2015-10-31",13.473,28.692,31.756,93.883,59.2593333333333
"1400",1304,"2015-11-01",11.977,16.368,90.558,100,96.8014583333333
"1401",1304,"2015-11-02",8.916,17.463,61.003,100,91.2444791666667
"1402",1304,"2015-11-03",7.619,18.39,37.971,88.362,68.8080208333333
"1403",1304,"2015-11-04",7.242,19.199,19.889,83.683,48.7490416666667
"1404",1304,"2015-11-05",9.879,18.913,28.808,65.507,45.2852916666667
"1405",1304,"2015-11-06",8.195,20.841,34.448,72.644,55.0524791666667
"1406",1304,"2015-11-07",10.247,20.603,38.954,70.671,59.5101041666667
"1407",1304,"2015-11-08",8.195,14.266,71.349,100,86.6965208333333
"1408",1304,"2015-11-09",6.102,10.394,93.336,99.889,97.2447708333333
"1409",1304,"2015-11-10",3.775,15.557,53.283,100,84.4276875
"1410",1304,"2015-11-11",6.051,16.725,41.345,89.622,71.1207083333333
"1411",1304,"2015-11-12",7.619,19.817,40.249,81.193,67.1363125
"1412",1304,"2015-11-13",9.903,21.533,30.226,79.409,56.9306875
"1413",1304,"2015-11-14",10.1,18.913,46.604,93.318,70.1508958333333
"1414",1304,"2015-11-15",5.719,12.122,57.804,100,82.7076458333333
"1415",1304,"2015-11-16",3.591,15.509,31.33,76.895,58.9004791666667
"1416",1304,"2015-11-17",7.268,19.532,48.702,88.415,72.2845833333333
"1417",1304,"2015-11-18",9.386,21.891,47.478,92.726,76.4655833333333
"1418",1304,"2015-11-19",9.262,22.417,44.296,86.264,71.1749375
"1419",1304,"2015-11-20",11.467,24.871,39.009,90.492,69.7196041666667
"1420",1304,"2015-11-21",14.29,21.939,43.899,66.643,53.9374375
"1421",1304,"2015-11-22",13.185,22.082,42.957,68.802,53.561
"1422",1304,"2015-11-23",7.645,16.939,62.651,98.128,77.2989791666667
"1423",1304,"2015-11-24",4.402,11.175,58.935,100,85.3952708333333
"1424",1304,"2015-11-25",1.615,12.63,39.085,98.054,72.8722708333333
"1425",1304,"2015-11-26",3.985,13.57,28.132,64.882,43.2192708333333
"1426",1304,"2015-11-27",4.506,14.625,20.626,40.928,32.4697291666667
"1427",1304,"2015-11-28",4.141,14.601,20.354,40.836,31.2359375
"1428",1304,"2015-11-29",4.999,15.223,24.823,43.254,34.4198333333333
"1429",1304,"2015-11-30",5.975,11.078,40.231,62.776,49.7032708333333
"1430",1304,"2015-12-01",5.719,15.652,41.254,66.166,56.4575416666667
"1431",1304,"2015-12-02",8.817,18.485,34.445,65.101,51.569625
"1432",1304,"2015-12-03",8.618,11.953,57.539,100,87.0872083333333
"1433",1304,"2015-12-04",7.368,13.882,70.651,100,92.0490833333333
"1434",1304,"2015-12-05",6.889,12.896,72.962,94.042,84.0968125
"1435",1304,"2015-12-06",8.916,12.437,75.768,100,96.7032083333333
"1436",1304,"2015-12-07",10.834,14.601,95.672,100,99.50875
"1437",1304,"2015-12-08",11.029,15.796,93.695,100,99.0606875
"1438",1304,"2015-12-09",12.654,14.194,100,100,100
"1439",1304,"2015-12-10",6.839,13.81,80.513,100,97.4202291666667
"1440",1304,"2015-12-11",4.818,11.759,84.143,100,96.5622708333333
"1441",1304,"2015-12-12",5.231,10.32,78.822,100,93.6842708333333
"1442",1304,"2015-12-13",3.354,11.005,88.219,100,98.5239375
"1443",1304,"2015-12-14",2.61,11.977,53.863,95.937,82.6531875
