"","Plot","DATE","minHrlyTemp","maxHrlyTemp","minHrlyRH","maxHrlyRH"
"3012",1327,"2013-10-18",43.9,78.514,25.559,67.602
"3013",1327,"2013-10-19",43.443,80.008,23.781,76.583
"3014",1327,"2013-10-20",43.579,78.953,27.278,78.827
"3015",1327,"2013-10-21",40.345,70.716,45.216,87.804
"3016",1327,"2013-10-22",42.064,75.681,36.221,92.653
"3017",1327,"2013-10-23",40.532,74.034,37.419,92.405
"3018",1327,"2013-10-24",43.624,60.39,67.6,98.53
"3019",1327,"2013-10-25",39.078,68.484,51.342,95.572
"3020",1327,"2013-10-26",42.294,76.55,31.33,94.487
"3021",1327,"2013-10-27",39.643,60.861,62.29,94.808
"3022",1327,"2013-10-28",40.111,62.834,42.707,92.307
"3023",1327,"2013-10-29",36.12,61.419,56.662,93.689
"3024",1327,"2013-10-30",38.511,63.99,49.818,93.721
"3025",1327,"2013-10-31",38.889,70.372,43.356,91.732
"3026",1327,"2013-11-01",43.214,72.307,41.798,92.756
"3027",1327,"2013-11-02",42.616,70.846,34.684,84.426
"3028",1327,"2013-11-03",40.064,61.032,32.415,78.141
"3029",1327,"2013-11-04",39.736,66.6,24.55,80.63
"3030",1327,"2013-11-05",44.173,71.146,28.326,71.387
"3031",1327,"2013-11-06",44.946,71.317,36.591,74.623
"3032",1327,"2013-11-07",47.959,71.447,30.575,71.205
"3033",1327,"2013-11-08",43.9,71.704,34.042,92.394
"3034",1327,"2013-11-09",38.842,70.286,41.649,90.292
"3035",1327,"2013-11-10",42.525,63.048,62.429,93.218
"3036",1327,"2013-11-11",40.298,62.233,62.056,98.256
"3037",1327,"2013-11-12",50.092,67.413,42.673,82.409
"3038",1327,"2013-11-13",43.763,73.904,41.439,90.636
"3039",1327,"2013-11-14",45.262,62.748,61.394,92.109
"3040",1327,"2013-11-15",38.984,62.919,38.543,86.493
"3041",1327,"2013-11-16",38.937,63.862,48.464,88.016
"3042",1327,"2013-11-17",36.842,57.592,69.282,93.961
"3043",1327,"2013-11-18",36.025,54.995,69.7,95.74
"3044",1327,"2013-11-19",46.974,53.733,95.537,100
"3045",1327,"2013-11-20",50.092,56.035,100,100
"3046",1327,"2013-11-21",43.808,52.423,36.206,100
"3047",1327,"2013-11-22",47.959,66.429,12.55,46.028
"3048",1327,"2013-11-23",40.064,64.546,18.056,64.816
"3049",1327,"2013-11-24",33.237,60.003,45.714,88.476
"3050",1327,"2013-11-25",34.615,59.486,53.823,96.189
"3051",1327,"2013-11-26",36.795,57.376,63.853,96.363
"3052",1327,"2013-11-27",40.764,63.862,43.214,91.264
"3053",1327,"2013-11-28",40.204,65.145,44.831,92.849
"3054",1327,"2013-11-29",39.267,64.074,49.512,92.394
"3055",1327,"2013-11-30",41.508,64.117,51.566,93.856
"3056",1327,"2013-12-01",40.951,64.717,52.171,95.077
"3057",1327,"2013-12-02",41.787,60.948,64.725,96.208
"3058",1327,"2013-12-03",36.842,53.078,41.634,93.226
"3059",1327,"2013-12-04",28.839,48.004,39.323,90.109
"3060",1327,"2013-12-05",23.189,45.444,37.753,86.258
"3061",1327,"2013-12-06",22.636,44.719,42.226,99.254
"3062",1327,"2013-12-07",27.59,40.626,93.4,99.682
"3063",1327,"2013-12-08",24.987,40.158,55.985,96.817
"3064",1327,"2013-12-09",25.792,44.355,51.245,89.506
"3065",1327,"2013-12-10",23.738,48.315,47.561,91.659
"3066",1327,"2013-12-11",27.486,50.709,53.656,92.967
"3067",1327,"2013-12-12",NA,NA,NA,NA
"3068",1328,"2013-06-21",62.319,84.945,21.303,49.321
"3069",1328,"2013-06-22",56.642,88.075,22.918,64.373
"3070",1328,"2013-06-23",56.251,67.158,63.901,93.984
"3071",1328,"2013-06-24",54.561,58.798,92.076,100
"3072",1328,"2013-06-25",56.944,62.148,100,100
"3073",1328,"2013-06-26",59.486,72.351,80.582,100
"3074",1328,"2013-06-27",54.909,86.617,44.301,100
"3075",1328,"2013-06-28",62.148,95.999,28.134,93.278
"3076",1328,"2013-06-29",60.861,98.283,28.988,84.549
"3077",1328,"2013-06-30",60.647,94.23,33.843,83.55
"3078",1328,"2013-07-01",59.659,95.952,31.905,86.706
"3079",1328,"2013-07-02",60.346,92.057,39.81,83.954
"3080",1328,"2013-07-03",57.333,86.074,45.578,92.869
"3081",1328,"2013-07-04",64.845,96.386,26.921,80.342
"3082",1328,"2013-07-05",55.992,82.396,40.048,79.634
"3083",1328,"2013-07-06",51.458,76.768,54.02,92.777
"3084",1328,"2013-07-07",50.974,77.378,51.731,96.914
"3085",1328,"2013-07-08",50.268,79.173,49.087,97.686
"3086",1328,"2013-07-09",46.256,88.488,26.14,94.574
"3087",1328,"2013-07-10",48.672,80.008,38.409,91.572
"3088",1328,"2013-07-11",48.85,75.724,45.25,97.582
"3089",1328,"2013-07-12",50.445,76.419,50.835,97.247
"3090",1328,"2013-07-13",46.796,81.509,37.656,95.03
"3091",1328,"2013-07-14",46.436,77.815,45.633,94.97
"3092",1328,"2013-07-15",48.272,67.5,61.31,97.688
"3093",1328,"2013-07-16",50.797,64.974,71.326,98.015
"3094",1328,"2013-07-17",48.762,77.553,53.361,96.193
"3095",1328,"2013-07-18",45.941,82.308,39.449,95.086
"3096",1328,"2013-07-19",48.493,86.346,37.87,94.398
"3097",1328,"2013-07-20",49.649,86.256,40.688,93.447
"3098",1328,"2013-07-21",48.583,81.288,44.15,94.086
"3099",1328,"2013-07-22",51.984,82.486,37.552,93.675
"3100",1328,"2013-07-23",57.463,76.986,37.922,84.02
"3101",1328,"2013-07-24",53.384,84.362,35.304,90.97
"3102",1328,"2013-07-25",52.641,79.216,46.809,92.588
"3103",1328,"2013-07-26",50.445,77.203,51.686,96.841
"3104",1328,"2013-07-27",51.325,75.16,53.957,98.226
"3105",1328,"2013-07-28",49.87,73.947,56.604,98.478
"3106",1328,"2013-07-29",50.886,68.871,64.263,98.218
"3107",1328,"2013-07-30",50.664,71.274,62.578,98.568
"3108",1328,"2013-07-31",50.4,75.985,52.606,98.482
"3109",1328,"2013-08-01",46.391,79.524,38.831,93.323
"3110",1328,"2013-08-02",47.871,82.575,35.036,91.108
"3111",1328,"2013-08-03",48.049,77.727,46.871,94.322
"3112",1328,"2013-08-04",50.18,72.61,55.749,96.293
"3113",1328,"2013-08-05",49.428,73.947,53.83,98.014
"3114",1328,"2013-08-06",50.223,72.351,56.193,98.866
"3115",1328,"2013-08-07",53.253,67.158,68.067,95.011
"3116",1328,"2013-08-08",52.947,71.834,60.457,97.431
"3117",1328,"2013-08-09",51.148,72.093,57.099,97.625
"3118",1328,"2013-08-10",53.253,75.074,53.479,97.118
"3119",1328,"2013-08-11",50.268,79.524,48.299,99.151
"3120",1328,"2013-08-12",47.334,80.449,40.552,96.852
"3121",1328,"2013-08-13",47.959,88.122,28.132,93.912
"3122",1328,"2013-08-14",50.797,89.915,27.534,82.016
"3123",1328,"2013-08-15",54.387,87.665,41.337,93.13
"3124",1328,"2013-08-16",57.074,88.718,36.833,95.289
"3125",1328,"2013-08-17",53.951,86.346,38.254,86.788
"3126",1328,"2013-08-18",56.251,92.62,35.416,89.663
"3127",1328,"2013-08-19",58.455,84.272,42.486,88.338
"3128",1328,"2013-08-20",56.512,78.69,47.574,96.596
"3129",1328,"2013-08-21",51.984,78.033,46.405,96.749
"3130",1328,"2013-08-22",50.709,74.683,53.449,97.708
"3131",1328,"2013-08-23",52.729,80.139,46.063,94.005
"3132",1328,"2013-08-24",49.428,82.042,44.244,91.392
"3133",1328,"2013-08-25",55.125,76.854,56.657,94.497
"3134",1328,"2013-08-26",57.592,82.263,43.759,98.54
"3135",1328,"2013-08-27",50.886,86.391,31.247,87.729
"3136",1328,"2013-08-28",51.148,83.511,46.972,93.159
"3137",1328,"2013-08-29",57.765,84.182,47.142,98.331
"3138",1328,"2013-08-30",55.342,91.263,31.029,95.347
"3139",1328,"2013-08-31",54.037,84.407,35.911,87.211
"3140",1328,"2013-09-01",52.729,81.864,41.567,91.978
"3141",1328,"2013-09-02",54.43,81.066,47.877,94.03
"3142",1328,"2013-09-03",50.18,81.066,36.926,95.043
"3143",1328,"2013-09-04",49.471,82.441,38.124,93.974
"3144",1328,"2013-09-05",50.135,83.556,27.181,93.326
"3145",1328,"2013-09-06",54.343,91.029,22.59,86.184
"3146",1328,"2013-09-07",53.341,93.848,17.189,73.355
"3147",1328,"2013-09-08",52.291,91.495,22.599,78.783
"3148",1328,"2013-09-09",55.213,94.944,22.086,74.265
"3149",1328,"2013-09-10",53.865,69.985,68.046,97.117
"3150",1328,"2013-09-11",59.056,65.487,80.335,97.8
"3151",1328,"2013-09-12",55.429,79.128,56.576,98.156
"3152",1328,"2013-09-13",50.002,80.935,41.836,95.839
"3153",1328,"2013-09-14",47.781,79.876,47.144,97.946
"3154",1328,"2013-09-15",48.583,78.91,47.754,96.558
"3155",1328,"2013-09-16",49.87,83.199,37.545,95.021
"3156",1328,"2013-09-17",50.445,78.251,37.278,93.133
"3157",1328,"2013-09-18",54.909,83.646,22.809,75.791
"3158",1328,"2013-09-19",48.36,86.617,16.635,81.988
"3159",1328,"2013-09-20",44.991,75.681,51.037,98.134
"3160",1328,"2013-09-21",49.692,64.288,81.293,100
"3161",1328,"2013-09-22",44.946,71.964,39.908,100
"3162",1328,"2013-09-23",50.533,80.713,43.002,96.045
"3163",1328,"2013-09-24",52.203,75.985,38.3,93.278
"3164",1328,"2013-09-25",45.489,69.942,33.401,94.987
"3165",1328,"2013-09-26",45.534,74.338,24.834,82.021
"3166",1328,"2013-09-27",49.116,78.251,19.787,74.616
"3167",1328,"2013-09-28",45.262,78.602,19.865,85.381
"3168",1328,"2013-09-29",51.37,67.627,79.175,100
"3169",1328,"2013-09-30",49.959,65.23,99.581,100
"3170",1328,"2013-10-01",42.247,72.826,43.026,100
"3171",1328,"2013-10-02",50.18,75.333,30.384,87.753
"3172",1328,"2013-10-03",44.537,71.704,16.447,80.027
"3173",1328,"2013-10-04",58.928,79.524,12.419,36.043
"3174",1328,"2013-10-05",52.466,83.422,11.893,45.555
"3175",1328,"2013-10-06",45.896,81.73,13.248,63.696
"3176",1328,"2013-10-07",44.946,81.066,14.298,62.99
"3177",1328,"2013-10-08",49.471,75.551,26.607,80.933
"3178",1328,"2013-10-09",45.217,71.964,27.417,84.269
"3179",1328,"2013-10-10",46.256,72.093,35.399,81.996
"3180",1328,"2013-10-11",38.179,67.842,43.926,96.363
"3181",1328,"2013-10-12",41.23,70.716,41.767,94.43
"3182",1328,"2013-10-13",43.351,74.467,23.798,91.817
"3183",1328,"2013-10-14",43.763,78.339,21.458,78.971
"3184",1328,"2013-10-15",46.346,80.492,12.364,65.095
"3185",1328,"2013-10-16",42.892,79.831,17.869,64.717
"3186",1328,"2013-10-17",43.351,80.404,18.153,67.202
"3187",1328,"2013-10-18",43.488,78.91,23.868,71.062
"3188",1328,"2013-10-19",42.892,81.864,21.441,78.86
"3189",1328,"2013-10-20",43.351,79.567,25.824,80.08
"3190",1328,"2013-10-21",40.251,73.472,40.648,88.198
"3191",1328,"2013-10-22",41.878,78.69,31.459,93.229
"3192",1328,"2013-10-23",39.643,77.335,31.245,92.936
"3193",1328,"2013-10-24",41.09,63.775,58.682,97.538
"3194",1328,"2013-10-25",39.031,69.858,46.996,97.489
"3195",1328,"2013-10-26",42.247,80.008,26.304,94.741
"3196",1328,"2013-10-27",39.267,62.148,58.579,92.192
"3197",1328,"2013-10-28",38.842,63.518,42.177,93.705
"3198",1328,"2013-10-29",35.733,62.319,55.214,95.881
"3199",1328,"2013-10-30",38.368,65.403,47.224,96.577
"3200",1328,"2013-10-31",38.748,72.221,36.989,94.877
"3201",1328,"2013-11-01",42.892,75.247,36.626,89.788
"3202",1328,"2013-11-02",42.8,72.05,32.574,87.715
"3203",1328,"2013-11-03",42.294,61.804,30.454,73.031
"3204",1328,"2013-11-04",40.579,68.657,19.045,80.482
"3205",1328,"2013-11-05",45.669,73.731,24.488,65.318
"3206",1328,"2013-11-06",44.809,78.076,32.574,72.871
"3207",1328,"2013-11-07",NA,NA,NA,NA
"3208",1328,"2013-11-08",6.153,22.8,31.073,91.281
"3209",1328,"2013-11-09",3.722,22.298,34.886,89.956
"3210",1328,"2013-11-10",5.05,18.461,56.892,93.241
"3211",1328,"2013-11-11",4.428,18.2,54.678,96.986
"3212",1328,"2013-11-12",9.064,21.056,38.902,84.529
"3213",1328,"2013-11-13",7.041,24.919,37.71,89.564
"3214",1328,"2013-11-14",7.091,18.2,59.521,91.454
"3215",1328,"2013-11-15",4.454,18.723,31.898,85.657
"3216",1328,"2013-11-16",3.775,17.748,48.145,89.839
"3217",1328,"2013-11-17",3.142,15.629,63.948,96.647
"3218",1328,"2013-11-18",3.009,12.509,70.135,97.1
"3219",1328,"2013-11-19",8.717,12.098,97.356,100
"3220",1328,"2013-11-20",9.903,13.209,100,100
"3221",1328,"2013-11-21",6.661,13.497,27.529,100
"3222",1328,"2013-11-22",6.965,20.317,11.759,61.25
"3223",1328,"2013-11-23",3.775,19.175,18.877,67.473
"3224",1328,"2013-11-24",0.605,17.439,38.616,90.504
"3225",1328,"2013-11-25",1.071,16.272,50.257,96.904
"3226",1328,"2013-11-26",3.089,15.7,59.008,95.432
"3227",1328,"2013-11-27",4.141,18.723,42.686,89.635
"3228",1328,"2013-11-28",4.35,20.15,40.931,90.525
"3229",1328,"2013-11-29",3.775,19.389,42.893,93.116
"3230",1328,"2013-11-30",5.385,18.961,50.458,95.12
"3231",1328,"2013-12-01",5.308,20.079,46.115,94.45
"3232",1328,"2013-12-02",5.334,16.487,59.494,96.158
"3233",1328,"2013-12-03",1.697,11.977,38.888,92.742
"3234",1328,"2013-12-04",-2.537,9.805,38.404,89.112
"3235",1328,"2013-12-05",-4.106,8.693,35.784,87.215
"3236",1328,"2013-12-06",-4.712,7.066,42.381,99.056
"3237",1328,"2013-12-07",-2.947,4.402,73.269,99.288
"3238",1328,"2013-12-08",-4.016,5.308,64.745,95.876
"3239",1328,"2013-12-09",-4.287,8.444,47.506,89.147
"3240",1328,"2013-12-10",-4.834,9.706,52.848,92.502
"3241",1328,"2013-12-11",-2.421,11.904,58.393,95.575
"3242",1328,"2013-12-12",-1.986,12.799,48.504,93.941
"3243",1328,"2013-12-13",-1.356,14.122,50.421,95.697
"3244",1328,"2013-12-14",0.55,16.058,53.307,95.943
"3245",1328,"2013-12-15",-0.367,14.984,59.066,97.45
"3246",1328,"2013-12-16",0.88,16.463,47.735,93.643
"3247",1328,"2013-12-17",2.074,15.963,56.696,90.249
"3248",1328,"2013-12-18",3.722,14.792,49.51,89.639
"3249",1328,"2013-12-19",2.956,13.642,23.37,87.293
"3250",1328,"2013-12-20",3.854,16.606,21.462,66.218
"3251",1328,"2013-12-21",6.687,16.773,56.389,90.689
"3252",1328,"2013-12-22",4.973,18.509,50.572,92.844
"3253",1328,"2013-12-23",2.557,17.843,53.025,95.909
"3254",1328,"2013-12-24",3.775,18.747,50.222,95.965
"3255",1328,"2013-12-25",0.934,17.011,45.333,96.26
"3256",1328,"2013-12-26",0.715,17.867,43.683,84.229
"3257",1328,"2013-12-27",1.071,14.074,48.401,83.81
"3258",1328,"2013-12-28",-0.395,19.27,20.867,86.362
"3259",1328,"2013-12-29",3.354,18.01,22.809,68.56
"3260",1328,"2013-12-30",0.356,15.652,38.062,77.804
"3261",1328,"2013-12-31",2.61,15.127,45.235,83.313
"3262",1333,"2013-05-25",6.357,22.274,35.464,86.486
"3263",1333,"2013-05-26",10.198,23.256,33.568,90.908
"3264",1333,"2013-05-27",9.41,15.079,72.779,98.707
"3265",1333,"2013-05-28",11.467,21.056,62.18,100
"3266",1333,"2013-05-29",11.613,25.234,32.854,88.362
"3267",1333,"2013-05-30",8.369,27.456,23.439,89.777
"3268",1333,"2013-05-31",10.051,32.073,23.818,79.41
"3269",1333,"2013-06-01",13.497,32.613,27.619,62.81
"3270",1333,"2013-06-02",13.161,29.414,30.277,71.619
"3271",1333,"2013-06-03",9.903,19.318,59.338,94.736
"3272",1333,"2013-06-04",9.952,17.249,67.039,96.169
"3273",1333,"2013-06-05",9.287,23.4,52.337,99.072
"3274",1333,"2013-06-06",8.643,28.097,44.499,99.157
"3275",1333,"2013-06-07",8.295,36.308,27.842,96.783
"3276",1333,"2013-06-08",11.321,35.582,32.663,93.842
"3277",1333,"2013-06-09",11.346,17.13,73.142,95.8
"3278",1333,"2013-06-10",11.029,12.896,96.129,99.981
"3279",1333,"2013-06-11",9.632,23.93,59.212,100
"3280",1333,"2013-06-12",8.668,27.924,27.738,88.809
"3281",1333,"2013-06-13",8.295,27.974,19.921,78.431
"3282",1333,"2013-06-14",11.078,29.991,20.11,77.056
"3283",1333,"2013-06-15",11.102,27.628,36.517,87.094
"3284",1333,"2013-06-16",11.37,30.545,23.06,76.703
"3285",1333,"2013-06-17",10.565,28.891,32.392,80.61
"3286",1333,"2013-06-18",10.051,23.857,30.893,87.374
"3287",1333,"2013-06-19",8.344,24.895,31.437,88.47
"3288",1333,"2013-06-20",NA,NA,NA,NA
"3289",1333,"2013-06-21",53.166,85.622,21.044,71.722
"3290",1333,"2013-06-22",55.038,87.802,21.573,66.569
"3291",1333,"2013-06-23",55.125,67.714,68.404,97.018
"3292",1333,"2013-06-24",52.992,58.842,93.788,99.49
"3293",1333,"2013-06-25",55.558,61.677,99.506,100
"3294",1333,"2013-06-26",59.272,74.163,69.633,100
"3295",1333,"2013-06-27",58.626,88.259,42.824,100
"3296",1333,"2013-06-28",63.304,98.038,23.664,86.939
"3297",1333,"2013-06-29",67.627,100.407,27.957,65.201
"3298",1333,"2013-06-30",66.558,97.452,29.509,65.8
"3299",1333,"2013-07-01",64.117,97.891,28.342,74.57
"3300",1333,"2013-07-02",59.572,94.514,37.923,84.123
"3301",1333,"2013-07-03",58.541,89.407,43.585,88.124
"3302",1333,"2013-07-04",66,99.761,23.369,75.924
"3303",1333,"2013-07-05",56.469,84.9,37.928,80.237
"3304",1333,"2013-07-06",52.992,79.788,47.719,95.329
"3305",1333,"2013-07-07",49.116,82.665,44.308,97.541
"3306",1333,"2013-07-08",48.315,84.049,41.259,98.677
"3307",1333,"2013-07-09",47.871,91.355,23.135,95.104
"3308",1333,"2013-07-10",49.561,82.441,31.395,91.827
"3309",1333,"2013-07-11",46.841,77.596,41.044,98.824
"3310",1333,"2013-07-12",48.493,79.216,46.776,98.713
"3311",1333,"2013-07-13",50.797,83.199,33.739,96.841
"3312",1333,"2013-07-14",46.211,81.066,38.423,94.094
"3313",1333,"2013-07-15",47.377,69.471,57.064,98.582
"3314",1333,"2013-07-16",49.649,66.643,65.304,99.299
"3315",1333,"2013-07-17",50.709,81.023,47.256,97.942
"3316",1333,"2013-07-18",48.004,85.172,36.424,95.741
"3317",1333,"2013-07-19",52.641,90.703,32.376,92.513
"3318",1333,"2013-07-20",52.335,91.17,36.216,95.152
"3319",1333,"2013-07-21",51.501,84.9,40.9,90.357
"3320",1333,"2013-07-22",54.995,85.307,35.163,92.505
"3321",1333,"2013-07-23",60.217,79.128,35.065,78.984
"3322",1333,"2013-07-24",56.685,86.981,30.384,87.208
"3323",1333,"2013-07-25",53.515,83.332,41.227,87.041
"3324",1333,"2013-07-26",49.294,81.066,46.287,97.966
"3325",1333,"2013-07-27",49.338,78.251,48.671,98.902
"3326",1333,"2013-07-28",48.672,74.597,52.656,99.149
"3327",1333,"2013-07-29",49.692,71.146,58.189,99.482
"3328",1333,"2013-07-30",49.87,74.856,54.371,99.768
"3329",1333,"2013-07-31",48.049,78.033,47.372,99.269
"3330",1333,"2013-08-01",49.161,80.978,35.64,92.482
"3331",1333,"2013-08-02",53.078,82.665,33.741,83.267
"3332",1333,"2013-08-03",50.797,80.492,42.5,96.863
"3333",1333,"2013-08-04",47.871,75.376,51.296,98.152
"3334",1333,"2013-08-05",47.871,76.681,46.86,99.002
"3335",1333,"2013-08-06",47.154,72.264,53.353,99.416
"3336",1333,"2013-08-07",51.678,67.928,63.515,97.282
"3337",1333,"2013-08-08",52.029,72.307,59.824,98.914
"3338",1333,"2013-08-09",49.428,71.791,55.31,99.432
"3339",1333,"2013-08-10",51.764,74.511,53.592,99.436
"3340",1333,"2013-08-11",50.002,79.876,44.122,99.438
"3341",1333,"2013-08-12",47.109,81.775,36.928,95.847
"3342",1333,"2013-08-13",53.341,89.224,26.343,88.575
"3343",1333,"2013-08-14",56.901,92.338,24.231,71.423
"3344",1333,"2013-08-15",58.626,88.763,38.581,93.814
"3345",1333,"2013-08-16",60.174,88.855,34.99,94.607
"3346",1333,"2013-08-17",61.119,88.351,33.897,72.973
"3347",1333,"2013-08-18",60.346,94.276,32.592,85.958
"3348",1333,"2013-08-19",59.229,87.255,38.006,83.399
"3349",1333,"2013-08-20",55.386,82.441,42.432,97.68
"3350",1333,"2013-08-21",53.298,76.507,43.958,99.046
"3351",1333,"2013-08-22",51.678,74.034,52.047,99.124
"3352",1333,"2013-08-23",52.378,81.154,42.279,96.903
"3353",1333,"2013-08-24",54.648,82.175,39.386,82.915
"3354",1333,"2013-08-25",57.16,76.246,55.743,95.105
"3355",1333,"2013-08-26",56.901,83.914,38.801,99.063
"3356",1333,"2013-08-27",55.386,86.074,31.539,78.363
"3357",1333,"2013-08-28",56.035,84.9,43.336,93.083
"3358",1333,"2013-08-29",57.636,86.211,41.832,99.191
"3359",1333,"2013-08-30",59.229,93.992,26.572,93.843
"3360",1333,"2013-08-31",57.592,85.802,31.989,84.143
"3361",1333,"2013-09-01",55.168,83.287,38.205,88.467
"3362",1333,"2013-09-02",56.469,83.154,45.603,93.628
"3363",1333,"2013-09-03",54.255,83.646,32.914,91.863
"3364",1333,"2013-09-04",54.126,85.849,33.432,95.229
"3365",1333,"2013-09-05",54.169,84.632,24.876,92.339
"3366",1333,"2013-09-06",54.865,92.997,20.978,84.092
"3367",1333,"2013-09-07",66.9,94.563,15.886,49.689
"3368",1333,"2013-09-08",59.745,95.616,19.964,63.737
"3369",1333,"2013-09-09",64.76,98.136,19.608,55.617
"3370",1333,"2013-09-10",52.16,72.437,59.592,98.066
"3371",1333,"2013-09-11",57.592,65.615,80.006,98.114
"3372",1333,"2013-09-12",57.765,80.757,51.891,99.754
"3373",1333,"2013-09-13",51.325,85.035,38.169,97.12
"3374",1333,"2013-09-14",50.268,83.021,40.878,94.628
"3375",1333,"2013-09-15",51.325,81.864,42.258,97.023
"3376",1333,"2013-09-16",54.3,84.542,34.974,96.734
"3377",1333,"2013-09-17",54.037,79.524,35.614,88.124
"3378",1333,"2013-09-18",51.633,85.802,19.612,81.39
"3379",1333,"2013-09-19",56.122,89.362,15.626,62.941
"3380",1333,"2013-09-20",51.94,76.55,47.029,98.298
"3381",1333,"2013-09-21",51.37,66.087,60.428,100
"3382",1333,"2013-09-22",48.895,74.381,34.925,98.932
"3383",1333,"2013-09-23",52.772,82.486,35.251,91.858
"3384",1333,"2013-09-24",54.169,77.421,36.15,84.115
"3385",1333,"2013-09-25",47.736,71.49,31.499,91.787
"3386",1333,"2013-09-26",44.082,75.853,22.957,82.381
"3387",1333,"2013-09-27",49.028,80.096,17.086,72.99
"3388",1333,"2013-09-28",54.82,80.449,17.663,86.824
"3389",1333,"2013-09-29",54.037,67.627,77.475,99.858
"3390",1333,"2013-09-30",49.604,67.928,89.61,100
"3391",1333,"2013-10-01",46.391,75.463,36.64,99.654
"3392",1333,"2013-10-02",49.116,77.378,28.488,89.017
"3393",1333,"2013-10-03",46.166,74.511,15.167,73.078
"3394",1333,"2013-10-04",59.056,80.978,10.538,29.975
"3395",1333,"2013-10-05",60.346,85.622,9.512,29.176
"3396",1333,"2013-10-06",59.185,83.914,13.632,33.412
"3397",1333,"2013-10-07",57.16,82.841,11.156,56.725
"3398",1333,"2013-10-08",48.36,77.509,22.984,83.579
"3399",1333,"2013-10-09",46.346,73.386,24.558,82.017
"3400",1333,"2013-10-10",50.311,74.25,31.14,75.209
"3401",1333,"2013-10-11",43.763,70.759,38.05,94.518
"3402",1333,"2013-10-12",48.227,73.213,35.833,82.857
"3403",1333,"2013-10-13",45.624,76.375,20.953,89.192
"3404",1333,"2013-10-14",51.282,79.963,17.526,58.68
"3405",1333,"2013-10-15",52.203,83.332,9.551,47.499
"3406",1333,"2013-10-16",56.122,82.441,15.337,34.481
"3407",1333,"2013-10-17",56.988,82.798,16.616,36.736
"3408",1333,"2013-10-18",54.82,82.665,19.862,44.797
"3409",1333,"2013-10-19",57.549,84.049,18.448,45.923
"3410",1333,"2013-10-20",55.776,82.798,21.608,52.317
"3411",1333,"2013-10-21",47.826,75.724,33.627,80.976
"3412",1333,"2013-10-22",50.223,81.819,27.588,82.507
"3413",1333,"2013-10-23",47.557,80.802,26.573,83.05
"3414",1333,"2013-10-24",42.8,65.487,52.203,98.817
"3415",1333,"2013-10-25",44.037,73.386,41.537,96.239
"3416",1333,"2013-10-26",52.246,82.976,24.329,73.155
"3417",1333,"2013-10-27",43.167,63.39,49.456,84.305
"3418",1333,"2013-10-28",42.8,65.059,37.014,90.246
"3419",1333,"2013-10-29",42.386,64.546,51.372,95.386
"3420",1333,"2013-10-30",44.764,67.028,41.931,91.517
"3421",1333,"2013-10-31",47.602,74.683,33.142,78.973
"3422",1333,"2013-11-01",51.809,77.815,32.557,69.366
"3423",1333,"2013-11-02",50.047,74.813,26.922,69.877
"3424",1333,"2013-11-03",41.369,63.176,27.396,74.342
"3425",1333,"2013-11-04",39.83,71.748,15.053,77.751
"3426",1333,"2013-11-05",45.307,74.856,22.611,65.178
"3427",1333,"2013-11-06",51.984,76.419,28.513,54.957
"3428",1333,"2013-11-07",52.554,74.683,23.766,79.873
"3429",1333,"2013-11-08",49.516,75.985,28.319,89.226
"3430",1333,"2013-11-09",48.405,76.593,30.314,73.195
"3431",1333,"2013-11-10",46.166,67.627,49.91,96.175
"3432",1333,"2013-11-11",40.719,68.527,51.877,98.399
"3433",1333,"2013-11-12",54.037,72.437,33.012,73.134
"3434",1333,"2013-11-13",52.029,79.743,32.353,77.894
"3435",1333,"2013-11-14",50.709,66.173,49.811,83.713
"3436",1333,"2013-11-15",41.878,68.871,28.331,81.823
"3437",1333,"2013-11-16",42.156,67.372,39.815,88.698
"3438",1333,"2013-11-17",42.294,62.962,55.481,96.273
"3439",1333,"2013-11-18",43.443,56.599,63.896,96.343
"3440",1333,"2013-11-19",46.796,53.078,94.005,99.722
"3441",1333,"2013-11-20",48.85,55.125,99.598,100
"3442",1333,"2013-11-21",44.173,60.474,22.681,100
"3443",1333,"2013-11-22",50.841,72.437,7.771,26.842
"3444",1333,"2013-11-23",46.571,73.04,9.064,46.419
"3445",1333,"2013-11-24",42.294,66.985,31.564,76.249
"3446",1333,"2013-11-25",43.624,66.686,39.044,78.411
"3447",1333,"2013-11-26",44.627,64.375,32.845,77.607
"3448",1333,"2013-11-27",50.135,65.788,36.109,65.549
"3449",1333,"2013-11-28",49.116,72.007,34.402,64.442
"3450",1333,"2013-11-29",49.561,71.964,33.934,67.854
"3451",1333,"2013-11-30",50.135,72.307,36.599,71.941
"3452",1333,"2013-12-01",49.204,74.64,35.038,78.241
"3453",1333,"2013-12-02",45.534,65.574,50.778,92.641
"3454",1333,"2013-12-03",36.891,56.988,32.194,93.478
"3455",1333,"2013-12-04",30.733,55.515,27.182,86.035
"3456",1333,"2013-12-05",31.692,52.554,24.084,73.515
"3457",1333,"2013-12-06",29.764,46.256,41.093,97.887
"3458",1333,"2013-12-07",29.046,45.307,50.817,99.028
"3459",1333,"2013-12-08",26.325,47.959,36.957,86.118
"3460",1333,"2013-12-09",29.251,54.995,33.867,72.425
"3461",1333,"2013-12-10",32.841,57.031,30.457,61.738
"3462",1333,"2013-12-11",37.416,60.733,37.546,63.738
"3463",1333,"2013-12-12",NA,NA,NA,NA
